city,link,price,title,location,builtArea,usableArea,bedrooms,bathrooms,floor,age,condition,garage,orientation,energyCertificate,communityExpenses,airConditioning,elevator,houseHeating,houseHeatingType,terrace,swimmingPool,swimmingPoolType,houseType,photo,latitude,longitude
0,https://www.pisos.com/comprar/piso-velez_malaga_nucleo_urbano29700-32532544951_100500/,170.0,Piso en venta en Calle Alfarero,Núcleo Urbano (Vélez-Málaga),75.0,68.0,2.0,1.0,,,En buen estado,,Este,,Entre 20 y 40€,,1,0,,1,0,,,https://fotos.imghs.net/l/1005/860/1005_100870860_1_2023032122033194073.jpg,36.420439,-5.16255
0,https://www.pisos.com/comprar/piso-ronda_centro_urbano-32551638214_523596/,125.0,Piso en venta en Calle de Francisco de Goya y Lucientes,Ronda,102.0,100.0,3.0,2.0,3.0,Entre 5 y 10 años,En buen estado,1,,,,Frío y calor,1,0,,0,0,,,https://fotos.imghs.net/l/523596/32551638214.523596/523596_32551638214_1_20230322123132979.jpg,36.698187,-4.458964
0,https://www.pisos.com/comprar/chalet-vinuela_centro_urbano-32517452464_100500/,440.0,Chalet en venta en Calle de los Romanes,Viñuela,366.0,159.0,4.0,2.0,,,En buen estado,,Sur,,,,0,0,,1,0,,,https://fotos.imghs.net/l/1005/665/1005_100878665_1_2023032222030397721.jpg,36.733107,-4.441034
0,https://www.pisos.com/comprar/casa_adosada-velez_malaga_chilches29790-10095755235_101800/,299.0,Casa adosada en venta en Calle Calle los Barquitos,Chilches (Vélez-Málaga),187.0,,5.0,3.0,,,En buen estado,1,Al mar,,,Frío,0,1,Eléctrica,1,1,Comunitaria,Adosada,https://fotos.imghs.net/l/1018/215/1018_26587215_0_2023032712033560752.jpg,36.764472,-3.87226
0,https://www.pisos.com/comprar/piso-centro_puerto29680-32561491321_100500/,270.0,"Piso en venta en Avenida de Juan Carlos I, 1",Puerto (Distrito Centro. Estepona),112.0,,3.0,2.0,3.0,,,1,,,,,1,0,,1,0,,,https://fotos.imghs.net/l/1005/298/1005_184149116298_1_2023032411031230868.jpg,36.712056,-4.446171
0,https://www.pisos.com/comprar/piso-cartama_centro_urbano-32598546704_106000/,150.0,Piso en venta en Calle de Miguel Berrocal,Cártama,100.0,96.0,3.0,1.0,,,En buen estado,,,,,Split salon,0,0,,1,0,,,https://fotos.imghs.net/l/1060/520/1060_NI372-520_1_2023032609290731250.jpg,37.18478,-4.44878
0,https://www.pisos.com/comprar/apartamento-riviera_del_sol_miraflores-32508081849_109300/,199.95,Apartamento en venta en Riviera del Sol,Riviera del Sol-Miraflores (Distrito Mijas Costa. Mijas),78.0,,2.0,1.0,,,A estrenar,,Suroeste,,,Aire acondicionado,0,1,Aire acondicionado,0,0,,,https://fotos.imghs.net/l/1093/458/1093_EP200-R4277458_1_2023032420415231250.jpg,36.49273,-4.70567
0,https://www.pisos.com/comprar/piso-parque_de_la_paloma29630-32586982514_512038/,189.0,Piso en venta en Avenida del Parque,Parque de la Paloma (Distrito Benalmádena Costa. Benalmádena),49.0,44.0,1.0,1.0,1.0,Entre 30 y 50 años,En buen estado,,Sureste,,Más de 100€,,1,0,,1,1,Comunitaria,,https://fotos.imghs.net/l/512038/32586982514.512038/512038_32586982514_23_20230322194506205.jpg,36.496041,-4.723125
0,https://www.pisos.com/comprar/piso-centro_huerta_nueva-32549305491_100500/,239.0,Piso en venta en Calle Huerta Nueva,Huerta Nueva (Distrito Centro. Estepona),114.0,98.0,4.0,2.0,3.0,,,,Sureste,,,,1,0,,1,1,Comunitaria,,https://fotos.imghs.net/l/1005/298/1005_183809266298_1_2023032019031681326.jpg,36.691878,-4.4505
0,https://www.pisos.com/comprar/piso-parque_de_la_paloma29630-29266296620_513519/,222.0,"Piso en venta en Calle del Palmito, 25",Parque de la Paloma (Distrito Benalmádena Costa. Benalmádena),101.0,72.0,2.0,1.0,0.0,,En buen estado,2,,,,,0,0,,0,1,Comunitaria,,https://fotos.imghs.net/l/513519/29266296620.513519/513519_29266296620_5_20221130173705409.jpg,36.594572,-4.639766
0,https://www.pisos.com/comprar/piso-puertosol_el_limonero_el_tomillar29190-22505403370_101800/,259.0,"Piso en venta en Calle Antares, 3",Puertosol-El Limonero-El Tomillar (Distrito Puerto de la Torre. Málaga Capital),80.0,,2.0,2.0,,,En buen estado,1,Oeste,,,Frío,1,1,Eléctrica,1,1,Comunitaria,,https://fotos.imghs.net/l/1018/972/1018_30464972_2_2022031020034108368.jpg,37.053663,-4.860495
0,https://www.pisos.com/comprar/piso-puerto_marina29630-30877299341_101800/,230.0,"Piso en venta en Avenida de Antonio Machado, cerca de Carril del Siroco",Puerto Marina (Distrito Benalmádena Costa. Benalmádena),62.0,,2.0,1.0,1.0,,En buen estado,1,A la montaña,,,Frío,0,0,,0,1,Comunitaria,,https://fotos.imghs.net/l/1018/420/1018_33006420_0_2023020319025094564.jpg,36.737529,-4.417815
0,https://www.pisos.com/comprar/apartamento-las_chapas_elviria-30842014985_100500/,240.0,Apartamento en venta en Calle Hiedra,Elviria (Distrito Las Chapas. Marbella),130.0,120.0,2.0,2.0,0.0,,En buen estado,1,Sur,,Más de 100€,Frío,1,0,,0,0,,,https://fotos.imghs.net/l/1005/861/1005_3660861_1_2023022713023165440.jpg,36.949889,-4.552984
0,https://www.pisos.com/comprar/casa_pareada-capellania_retamar-31742263259_517898/,170.0,Piso en venta en Calle Alfarero,Núcleo Urbano (Vélez-Málaga),75.0,68.0,2.0,1.0,,,En buen estado,,Este,,Entre 20 y 40€,,1,0,,1,0,,,https://fotos.imghs.net/l/1005/860/1005_100870860_1_2023032122033194073.jpg,36.420439,-5.16255
0,https://www.pisos.com/comprar/apartamento-manilva_nucleo29691-31676826916_109300/,395.0,Casa pareada en venta en Avenida de la Música,Capellanía-Retamar (Alhaurín de la Torre),196.0,190.0,4.0,2.0,,,En buen estado,1,Sureste,,,Frío y calor,0,0,,1,0,,Pareada,https://fotos.imghs.net/l/517898/31742263259.517898/517898_31742263259_1_20230220132317435.jpg,36.72334,-4.41977
0,https://www.pisos.com/comprar/apartamento-las_chapas_elviria-30043797235_109300/,,"Chalet en venta en Calle Sequoia, nº 12",Río Real (Distrito Las Chapas. Marbella),552.0,340.0,5.0,6.0,,,En buen estado,1,Oeste,,Más de 100€,Frío,0,0,,0,1,Propia,,https://fotos.imghs.net/l/1005/441/1005_3577441_2_2023030613035478989.jpg,37.053663,-4.860495
0,https://www.pisos.com/comprar/casa-san_pedro_de_alcantara_guadalmina-26673994479_337300/,385.0,"Dúplex en venta en Calle Mar Adriatico, 4",Torre del Mar (Vélez-Málaga),147.0,83.0,3.0,3.0,5.0,Entre 10 y 20 años,En buen estado,1,Oeste,,Entre 60 y 80€,Frío y calor,1,0,,1,1,Comunitaria,,https://fotos.imghs.net/l/523588/28407315058.523588/523588_28407315058_6_20221017121115430.jpg,36.735604,-4.10363
0,https://www.pisos.com/comprar/apartamento-la_cala-32543736632_105300/,,"Casa en venta en Calle León, 1",Guadalmina (Distrito San Pedro de Alcántara. Marbella),801.0,514.0,4.0,5.0,,Menos de 5 años,A estrenar,,Sur,,Más de 100€,Suelo radiante,0,0,,1,1,Propia,,https://fotos.imghs.net/l/3373/26673994479.337300/3373_26673994479_13_20220812141530166.jpg,36.63052,-5.12244
0,https://www.pisos.com/comprar/apartamento-sierra_bermeja29680-32590983382_105300/,305.0,Apartamento en venta en La Cala,La Cala (Distrito Mijas Costa. Mijas),110.0,,2.0,2.0,,,,,,,,,0,0,,0,1,,,https://fotos.imghs.net/l/1053/236/1053_RS10-R4256236_1_2023030910394631250.jpg,36.501703,-4.684636
0,https://www.pisos.com/comprar/chalet-los_monteros_bahia_de_marbella29603-30921114092_100500/,,Casa unifamiliar en venta en Calle Galicia,San Pedro-Pueblo (Distrito San Pedro de Alcántara. Marbella),900.0,900.0,5.0,6.0,,Entre 10 y 20 años,En buen estado,Cubierto para 3 coches,Sur,,,Frío y calor,0,1,Calefacción central,1,1,Climatizada,Unifamiliar,https://fotos.imghs.net/l/3373/325843999.337300/3373_031062_foto_1_325843999_20140211175100.jpg,36.533111,-4.627012
0,https://www.pisos.com/comprar/apartamento-las_chapas_elviria-22530348723_524304/,,"Chalet en venta en Calle los Altos de los Monteros, nº 9",Los Monteros-Bahía de Marbella (Distrito Las Chapas. Marbella),852.0,416.0,5.0,6.0,,,,,,,Entre 80 y 100€,,0,0,,1,1,Propia,,https://fotos.imghs.net/l/1005/603/1005_163940068603_1_2023011714012577180.jpg,36.657468,-4.54604
0,https://www.pisos.com/comprar/apartamento-el_padron_el_velerin_voladilla29680-32545681478_109300/,245.0,Apartamento en venta en Calle Hacienda,Elviria (Distrito Las Chapas. Marbella),100.0,75.0,2.0,2.0,1.0,Entre 10 y 20 años,En buen estado,1,Oeste,,Entre 80 y 100€,Frío y calor,1,1,Eléctrica,1,1,Comunitaria,,https://fotos.imghs.net/l/524304/22530348723.524304/524304_22530348723_1_20220307182556086.jpg,37.125796,-4.295966
0,https://www.pisos.com/comprar/apartamento-torremuelle29630-30857195817_997206/,241.0,Apartamento en venta en La Cala de Mijas,La Cala (Distrito Mijas Costa. Mijas),130.0,,2.0,2.0,,,En buen estado,Con 1 garaje/s,,,,Aire acondicionado frío/calor,1,1,Calefacción individual,1,1,Con piscina,,https://fotos.imghs.net/l/1038/321/1038_0733-321_1_2022012012352231250.jpg,36.506574,-4.67834
0,https://www.pisos.com/comprar/apartamento-manilva_san_luis_de_sabinillas-30079630679_525603/,314.9,"Dúplex en venta en Avenida del Mar, 2",Puerto Marina (Distrito Benalmádena Costa. Benalmádena),104.0,87.0,2.0,2.0,4.0,Entre 20 y 30 años,En buen estado,1,Este,,Más de 100€,Frío y calor,1,1,Eléctrica,1,1,Comunitaria,,https://fotos.imghs.net/l/525995/31702327489.525995/525995_31702327489_1_20230210161516475.jpg,36.598931,-4.51622
0,https://www.pisos.com/comprar/piso-almayate29749-28404631647_100500/,160.9,"Apartamento en venta en Avenida de la Armada, 1",Torremuelle (Distrito Benalmádena Costa. Benalmádena),49.0,45.0,1.0,1.0,1.0,Entre 10 y 20 años,En buen estado,,Al mar,,Entre 20 y 40€,Frío y calor,1,1,Eléctrica,1,1,Comunitaria,,https://fotos.imghs.net/l/997206/30857195817.997206/997206_30857195817_14_20230308210206008.jpg,36.578584,-4.565378
0,https://www.pisos.com/comprar/chalet-torrequebrada29630-75069801181_513519/,223.0,"Apartamento en venta en Paseo del Pan Triste, 21",Centro (Torremolinos),68.0,55.0,2.0,1.0,1.0,Menos de 5 años,A estrenar,1,Este,,Entre 60 y 80€,Preinstalación,0,1,Preinstalación,1,0,,,https://fotos.imghs.net/l/523140/15068210113.523140/523140_15068210113_7_20221219194931533.jpg,36.629285,-4.495853
0,https://www.pisos.com/comprar/piso-puerto_banus29660-24263141331_101800/,545.0,"Ático en venta en Calle Lugar Urbanizacion Cala Golf, nº 4 B",Mijas Golf-Cala Golf (Mijas),197.0,,3.0,2.0,,,En buen estado,,Sur,,Más de 100€,,1,0,,1,1,,,https://fotos.imghs.net/l/1005/905/1005_95811905_1_2023022022025306998.jpg,36.716413,-4.237046
0,https://www.pisos.com/comprar/casa-la_campana_altos_del_rodeo-30044694816_510461/,,"Piso en venta en Avenida Playas del Duque, 6",Puerto Banús (Distrito Nueva Andalucía. Marbella),220.0,,2.0,2.0,2.0,,En buen estado,,Al mar,,,Frío,1,0,,1,1,Comunitaria,,https://fotos.imghs.net/l/1018/547/1018_28612547_0_2022051119051285655.jpg,36.502328,-4.807896
0,https://www.pisos.com/comprar/finca_rustica-capellania_retamar-22577426008_996965/,142.0,Apartamento en venta en Calle Goya,Las Lagunas (Mijas),54.0,40.0,1.0,1.0,1.0,,,,Suroeste,,Entre 20 y 40€,,1,0,,1,1,Comunitaria,,https://fotos.imghs.net/l/1005/563/1005_182192402563_1_2023022710022103755.jpg,36.691878,-4.4505
0,https://www.pisos.com/comprar/piso-las_chapas_rio_real-28426761709_997608/,465.0,Finca rústica en venta en Calle Cañada del Maestro,Capellanía-Retamar (Alhaurín de la Torre),222.0,105.0,3.0,2.0,,,En buen estado,Más de 2,A la montaña,,,Frío y calor,0,0,,1,1,322,,https://fotos.imghs.net/l/996965/22577426008.996965/996965_22577426008_1_20220307111844185.jpg,36.691878,-4.4505
0,https://www.pisos.com/comprar/apartamento-zona_del_castillo_de_sohail-32547637133_100500/,690.0,"Ático en venta en Paseo P.º Marítimo, 5, 29602 Marbella, Málaga, nº 5",Playa de la Fontanilla (Distrito Centro. Marbella),70.0,70.0,2.0,2.0,8.0,Entre 20 y 30 años,A estrenar,1,Frontal al mar,,,Frío y calor,1,1,Eléctrica,1,1,3 unidades,,https://fotos.imghs.net/l/999211/31734764522.999211/999211_31734764522_19_20230222115748755.jpg,36.498093,-4.957119
0,https://www.pisos.com/comprar/apartamento-san_pedro_de_alcantara_guadalmina-27595492367_337300/,375.0,"Piso en venta en Avenida de la Alcudia, 7",Río Real (Distrito Las Chapas. Marbella),150.0,147.0,2.0,2.0,0.0,Entre 10 y 20 años,En buen estado,1,Oeste,,Más de 100€,Frío y calor,1,1,Central,1,1,Comunitaria,,https://fotos.imghs.net/l/997608/28426761709.997608/997608_28426761709_22_20221018154023369.jpg,37.027876,-4.539997
0,https://www.pisos.com/comprar/piso-torrequebrada29630-31677552712_100500/,222.0,Apartamento en venta en Paseo Marítimo - El Castillo,Zona del Castillo de Sohail (Fuengirola),66.0,65.0,1.0,1.0,0.0,,,,,,Entre 20 y 40€,,0,0,,0,1,Comunitaria,,https://fotos.imghs.net/l/1005/792/1005_182943537792_1_2023030917031767900.jpg,36.632645,-4.488113
0,https://www.pisos.com/comprar/piso-puerto_marina29630-30091099005_513519/,225.0,Piso en venta en Calle de la Camelia,Torrequebrada (Distrito Benalmádena Costa. Benalmádena),78.0,73.0,2.0,2.0,1.0,,,1,Sur,,Entre 80 y 100€,,1,1,Central,1,1,Comunitaria,,https://fotos.imghs.net/l/1005/221/1005_1817897610221_1_2023022217021547692.jpg,36.723101,-4.487905
0,https://www.pisos.com/comprar/duplex-san_pedro_de_alcantara_guadalmina-27541593635_337300/,246.0,Piso en venta en La Carihuela,La Carihuela (Torremolinos),60.0,60.0,2.0,1.0,,,En buen estado,,,,,,1,0,,0,0,,,https://fotos.imghs.net/l/1067/687/1067_IFC76158-0520139687_1_2023012910171031250.jpg,36.607539,-4.505319
0,https://www.pisos.com/comprar/chalet-mijas_golf_cala_golf29649-31708985449_100500/,219.0,Piso en venta en Calle Cuba.Edificio Birdie,Añoreta (Rincón de la Victoria),,,,,,,,,,,,,0,0,,0,0,,,https://fotos.imghs.net/l/1005/077/1005_100495077_1_2023021722025857792.jpg,36.420439,-5.16255
0,https://www.pisos.com/comprar/apartamento-calaburras_el_chaparral29649-20860884257_103800/,,"Chalet en venta en Calle Lugar Urbanizacion Cala Golf, nº 10",Mijas Golf-Cala Golf (Mijas),252.0,,4.0,2.0,,,En buen estado,,Sur,,Entre 40 y 60€,,0,0,,1,0,,,https://fotos.imghs.net/l/1005/079/1005_98586079_1_2023022022025139189.jpg,36.716413,-4.237046
0,https://www.pisos.com/comprar/piso-anoreta-32557454083_500898/,119.99,"Ático en venta en Calle Príncipe de España , nº 5",Coín,120.0,115.0,4.0,1.0,2.0,,Reformado,,Sur,,,,0,0,,1,0,,,https://fotos.imghs.net/l/521229/31749811512.521229/521229_31749811512_10_20230224132222915.jpg,37.053663,-4.860495
0,https://www.pisos.com/comprar/atico-benahavis_centro_urbano-32529330936_100500/,125.0,Piso en venta en Calle de Francisco de Goya y Lucientes,Ronda,102.0,100.0,3.0,2.0,3.0,Entre 5 y 10 años,En buen estado,1,,,,Frío y calor,1,0,,0,0,,,https://fotos.imghs.net/l/523596/32551638214.523596/523596_32551638214_1_20230322123132979.jpg,36.698187,-4.458964
0,https://www.pisos.com/comprar/apartamento-cabopino_reserva_de_marbella-31723481405_109300/,258.7,Apartamento en venta en La Cala de Mijas,Calaburras-El Chaparral (Distrito Mijas Costa. Mijas),100.0,85.0,2.0,2.0,,,A estrenar,,,,,Aire acondicionado frío/calor,1,1,Calefacción individual,1,1,Con piscina,,https://fotos.imghs.net/l/1038/323/1038_0733-323_1_2022012417350231250.jpg,36.506574,-4.67834
0,https://www.pisos.com/comprar/chalet_unifamiliar-torrequebrada29630-8428445560_998966/,197.75,Piso en venta en Calle Drive,Añoreta (Rincón de la Victoria),87.0,67.0,2.0,2.0,2.0,,A estrenar,,Este,,,Frío y calor,1,1,Gas natural,1,1,Comunitaria,,https://fotos.imghs.net/l/500898/32557454083.500898/500898_32557454083_1_20230301120617214.jpg,36.420439,-5.16255
0,https://www.pisos.com/comprar/atico-mijas_golf_cala_golf29649-31721422039_100500/,255.0,Ático en venta en Calle Cerro Velerín,Benahavís,106.0,100.0,2.0,2.0,0.0,,,1,Suroeste,,Más de 100€,,1,1,,1,1,Comunitaria,,https://fotos.imghs.net/l/1005/915/1005_182705026915_1_2023030709032735150.jpg,36.691878,-4.4505
0,https://www.pisos.com/comprar/chalet_unifamiliar-vinuela_centro_urbano-30049948741_997608/,960.0,"Chalet unifamiliar en venta en Calle Ficus, 185",Torrequebrada (Distrito Benalmádena Costa. Benalmádena),385.0,290.0,4.0,6.0,,Entre 5 y 10 años,A estrenar,2,Sur,,Entre 40 y 60€,Frío y calor,0,1,Eléctrica,1,0,,,https://fotos.imghs.net/l/998966/945856909100983.109700/998966_945856909100983_52_20201015200431663.jpg,36.58577,-4.537201
0,https://www.pisos.com/comprar/atico-bel_air_cancelada_saladillo29688-31707555786_109300/,549.0,"Ático en venta en Plaza de la Paz, 3",Mijas Golf-Cala Golf (Mijas),106.0,,3.0,2.0,,,En buen estado,,Sur,,Más de 100€,,1,0,,1,1,,,https://fotos.imghs.net/l/1005/038/1005_100641038_1_2023022822025633998.jpg,36.597135,-4.637758
0,https://www.pisos.com/comprar/casa_adosada-fuengirola_san_francisco-28392713770_100500/,265.0,"Chalet unifamiliar en venta en Calle Pantano de La Viñuela Casa 23, nº Sn",Viñuela,113.0,92.0,3.0,2.0,,Menos de 5 años,A estrenar,2,Al pantano,,,Frío y calor,0,0,,1,1,Piscina opcional con costo euros 25000,,https://fotos.imghs.net/l/997608/30049948741.997608/997608_30049948741_14_20230123155525349.jpg,36.426816,-5.14913
0,https://www.pisos.com/comprar/piso-centro_puerto29680-27509173364_524756/,279.0,"Piso en venta en Camino Seminario, 2",La Victoria-Conde Ureña (Distrito Centro. Málaga Capital),,,,,,,,,,,,,0,0,,0,0,,,https://fotos.imghs.net/l/1005/312/1005_100777312_1_2023031422031969197.jpg,36.72952,-4.409007
0,https://www.pisos.com/comprar/atico-centro_casco_antiguo-32518498887_109300/,240.0,"Piso en venta en Calle de la Cartucherita, 15",Carranque (Distrito Cruz de Humilladero. Málaga Capital),70.0,60.0,2.0,,1.0,Menos de 5 años,A estrenar,,Sur,,,Frío y calor,1,1,Aerotermia,1,0,,,https://fotos.imghs.net/l/992766/31723417986.992766/992766_31723417986_1_20230220193747293.jpg,36.978792,-4.272192
0,https://www.pisos.com/comprar/piso-manilva_nucleo-31762115317_997608/,715.0,"Piso en venta en Avenida de España, cerca de Calle San Roque",Puerto (Distrito Centro. Estepona),135.0,135.0,4.0,2.0,5.0,Entre 20 y 30 años,En buen estado,1,,,Entre 40 y 60€,,1,0,,1,0,,,https://fotos.imghs.net/l/524756/27509173364.524756/524756_27509173364_9_20220929171034192.jpg,36.746418,-3.877126
0,https://www.pisos.com/comprar/apartamento-torrequebrada29630-32516633599_100500/,450.0,"Piso en venta en Avenida de María Victoria Atencia, 23",El Cónsul-El Romeral-La Colonia Santa Inés (Distrito Teatinos-Universidad. Málaga Capital),180.0,88.0,3.0,2.0,0.0,Menos de 5 años,En buen estado,2,Oeste,,,Frío y calor,1,1,Eléctrica,1,1,Comunitaria,,https://fotos.imghs.net/l/992766/31751316830.992766/992766_31751316830_15_20230221171230729.jpg,36.652051,-4.490236
0,https://www.pisos.com/comprar/chalet-el_paraiso_atalaya_benamara-29215576916_525483/,128.0,Apartamento en venta en Calle Jabea,Torrequebrada (Distrito Benalmádena Costa. Benalmádena),45.0,38.0,1.0,1.0,1.0,,,1,Suroeste,,Entre 40 y 60€,,1,0,,1,1,Comunitaria,,https://fotos.imghs.net/l/1005/450/1005_182805519450_1_2023031514030878010.jpg,36.420439,-5.16255
0,https://www.pisos.com/comprar/chalet-el_padron_el_velerin_voladilla-30064581580_384900/,315.0,Ático en venta en Calle Ronda,La Cala (Distrito Mijas Costa. Mijas),44.0,38.0,1.0,1.0,3.0,Menos de 5 años,,,Sur,,,,0,0,,1,0,,,https://fotos.imghs.net/l/1005/465/1005_85979575465_1_2020122213124999778.jpg,36.73851,-5.16563
0,https://www.pisos.com/comprar/chalet-el_padron_el_velerin_voladilla29680-30901941490_100500/,,"Chalet en venta en Calle de la Rosa, 97",El Paraíso-Atalaya-Benamara (Estepona),618.0,573.0,6.0,7.0,,Entre 30 y 50 años,En buen estado,2,Sur,,Más de 100€,Frío y calor,0,0,,1,1,Propia,,https://fotos.imghs.net/l/525483/29215576916.525483/525483_29215576916_1_20221101142653359.jpg,36.774199,-4.097264
0,https://www.pisos.com/comprar/casa-las_chapas_elviria-31685602617_510461/,,Chalet en venta en Calle Barriadas El Velerìn,El Padrón-El Velerín-Voladilla (Estepona),229.0,148.0,3.0,4.0,,Entre 30 y 50 años,Reformado,Más de 2,Este,,,Frío y calor,0,0,,1,1,Propia,,https://fotos.imghs.net/l/3849/30064581580.384900/3849_30064581580_22_20221205111208937.jpg,36.420439,-5.16255
0,https://www.pisos.com/comprar/piso-puerto_marina29630-21671731173_101800/,199.999,Apartamento en venta en Camino de Coín,Centro (Fuengirola),80.0,68.0,3.0,1.0,4.0,,,,Sureste,,,,1,0,,1,0,,,https://fotos.imghs.net/l/1005/465/1005_167717495465_1_2022082313081258515.jpg,36.661354,-4.506363
0,https://www.pisos.com/comprar/chalet-montealto_monterrey_veracruz29639-24194270068_100500/,,Piso en venta en Calle Rododendro,La Capellanía-El Higuerón (Benalmádena),153.0,,3.0,2.0,4.0,,En buen estado,,,,,Frío,0,1,Eléctrica,0,0,,,https://fotos.imghs.net/l/1018/840/1018_32713840_1_2022120314124683200.jpg,36.420439,-5.16255
0,https://www.pisos.com/comprar/apartamento-mijas_las_lagunas29651-32514641402_100500/,,Chalet en venta en Urbanización Isabel Garden,El Padrón-El Velerín-Voladilla (Estepona),482.0,342.0,6.0,6.0,,,,1,Sur,,,,0,0,,1,1,Propia,,https://fotos.imghs.net/l/1005/603/1005_175751748603_1_2023011714014056440.jpg,36.627971,-4.491858
0,https://www.pisos.com/comprar/casa_adosada-zona_calvario29680-30002608025_384900/,975.0,Casa en venta en Avenida de las Cumbres,Elviria (Distrito Las Chapas. Marbella),250.0,215.0,5.0,5.0,,Entre 10 y 20 años,En buen estado,2,Sureste,,Más de 100€,Frío y calor,0,1,Eléctrica,1,1,Propia,,https://fotos.imghs.net/l/510461/31685602617.510461/510461_31685602617_1_20230214122639928.jpg,36.511352,-4.873674
0,https://www.pisos.com/comprar/apartamento-mijas_golf_cala_golf29650-31709723640_100500/,515.0,Piso en venta en Calle de Madeira,Puerto Marina (Distrito Benalmádena Costa. Benalmádena),111.0,,2.0,2.0,,,En buen estado,,A la montaña,,,Frío,1,0,,1,1,Comunitaria,,https://fotos.imghs.net/l/1018/076/1018_28926076_0_2023013112010691146.jpg,36.492205,-4.978608
0,https://www.pisos.com/comprar/apartamento-sierra_bermeja29680-32587449453_105300/,322.5,Casa adosada en venta en Calle de Juan Benítez,Zona Calvario (Distrito Centro. Estepona),198.0,107.0,3.0,4.0,,Menos de 5 años,A estrenar,1,Suroeste,,,Frío y calor,0,0,,1,1,Propia,Adosada,https://fotos.imghs.net/l/3849/30002608025.384900/3849_30002608025_7_20221202120358541.jpg,36.720494,-4.423634
0,https://www.pisos.com/comprar/piso-puerto_marina29630-21731842788_100500/,197.0,Ático en venta en Calle Cuba,Añoreta (Rincón de la Victoria),72.0,51.0,2.0,1.0,3.0,Entre 10 y 20 años,En buen estado,1,Oeste,,Entre 40 y 60€,,1,0,,1,1,Comunitaria,,https://fotos.imghs.net/l/520406/23351787408.520406/520406_23351787408_31_20220421142736301.jpg,36.691878,-4.4505
0,https://www.pisos.com/comprar/piso-torreblanca_del_sol-26720665296_100500/,149.9,Piso en venta en Calle del Yate,Mezquitilla (Algarrobo),81.0,77.0,3.0,2.0,3.0,Entre 30 y 50 años,A reformar,,Sur,,,,1,0,,1,0,,,https://fotos.imghs.net/l/518873/28401713209.518873/518873_28401713209_18_20221021133538415.jpg,36.725892,-4.41449
0,https://www.pisos.com/comprar/atico-alcorrin29692-30023886602_108500/,599.0,"Casa unifamiliar en venta en Camino de Ardalejos, nº sn",Centro (Alhaurín el Grande),371.0,271.0,5.0,3.0,,Entre 10 y 20 años,En buen estado,Más de 2,Sur,,,Frío y calor,0,1,Eléctrica,1,1,Propia,Unifamiliar,https://fotos.imghs.net/l/525995/31719497018.525995/525995_31719497018_1_20230210164049440.jpg,36.550723,-4.63335
0,https://www.pisos.com/comprar/chalet-fuente_de_piedra_centro_urbano29520-32500486360_100500/,675.0,Piso en venta en Avenida del Puerto,Puerto Marina (Distrito Benalmádena Costa. Benalmádena),220.0,,3.0,2.0,1.0,,,,Este,,Más de 100€,,1,0,,1,1,Comunitaria,,https://fotos.imghs.net/l/1005/587/1005_107031387587_1_2023031614030917922.jpg,36.716905,-4.41308
0,https://www.pisos.com/comprar/casa_pareada-la_capellania_el_higueron29630-30022132597_106700/,770.0,"Casa adosada en venta en Calle Valladolid, 1",Nueva Alcántara (Distrito San Pedro de Alcántara. Marbella),336.0,276.0,5.0,4.0,,Entre 20 y 30 años,A reformar,Más de 2,Sureste,,,Frío y calor,0,0,,1,1,Comunitaria,Adosada,https://fotos.imghs.net/l/518427/25844401206.518427/518427_25844401206_18_20220706132347183.jpg,36.544299,-4.629408
0,https://www.pisos.com/comprar/piso-el_ejido_cristo_de_la_epidemia_olletas_san_miguel2-31671081809_520119/,347.5,"Piso en venta en Calle Madreselva, 2",Torreblanca del Sol (Fuengirola),143.0,98.0,2.0,2.0,1.0,,,1,Oeste,,Más de 100€,,1,0,,1,1,Comunitaria,,https://fotos.imghs.net/l/1005/587/1005_165885747587_1_2022101410105750303.jpg,36.599563,-4.551678
0,https://www.pisos.com/comprar/casa_pareada-velez_malaga_chilches29790-25864159647_100500/,150.0,Chalet en venta en Calle Nuestra Señora de Las Virtudes,Fuente de Piedra,276.0,180.0,3.0,1.0,,,En buen estado,1,,,,Frío,0,0,,0,0,,,https://fotos.imghs.net/l/1005/834/1005_3685834_1_2023031719030423161.jpg,36.74428,-4.420466
0,https://www.pisos.com/comprar/piso-rincon_de_la_victoria_rincon-32532947122_524954/,199.9,Piso en venta en Calle de Gordón,El Ejido-Cristo de la Epidemia-Olletas-San Miguel (Distrito Centro. Málaga Capital),81.0,78.0,3.0,1.0,2.0,Más de 50 años,Reformado,,Noreste,,Entre 60 y 80€,Frío y calor,1,0,,0,0,,,https://fotos.imghs.net/l/520119/31671081809.520119/520119_31671081809_1_20230217111549947.jpg,36.492205,-4.978608
0,https://www.pisos.com/comprar/casa_adosada-fuente_de_piedra_centro_urbano29520-30848271413_100500/,,"Chalet en venta en Avenida de Imperio Argentina, 32",Parque de la Paloma (Distrito Benalmádena Costa. Benalmádena),,600.0,5.0,7.0,,,En buen estado,,,,,,0,0,,1,1,Propia,,https://fotos.imghs.net/l/513519/25000960150.513519/513519_25000960150_8_20220614121051807.jpg,36.682477,-4.45265
